,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1043,487,80,rl,61.0,9734,pave,na,2,lvl,1,inside,1,gilbert,rran,norm,1fam,slvl,7,5,2004,2004,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,2,6,241.0,3,113.0,30.0,384.0,gasa,5,y,5,744,630,0,1374,0.0,0.0,2,1,3,1,4,7,7,0,0,builtin,3,2.0,400.0,3,3,3,0,0,0,0,0,0,0,0,na,0,5,2009,wd ,167000
1044,1083,120,rl,43.0,3182,pave,na,1,lvl,1,inside,1,blmngtn,norm,norm,twnhse,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,brkface,14.0,4,3,pconc,4,4,1,6,16.0,1,0.0,1330.0,1346.0,gasa,5,y,5,1504,0,0,1504,0.0,0.0,2,0,2,1,4,7,7,1,4,attchd,3,2.0,437.0,3,3,3,156,20,0,0,0,0,0,0,na,0,5,2008,wd ,191000
1045,1620,80,rl,56.0,8872,pave,na,2,hls,1,inside,1,gilbert,norm,norm,1fam,slvl,6,5,1997,1997,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,4,3,1,1,0.0,1,0.0,384.0,384.0,gasa,4,y,5,754,630,0,1384,0.0,0.0,2,1,3,1,3,7,7,1,3,builtin,3,2.0,390.0,3,3,3,0,0,0,0,0,0,0,0,na,0,3,2007,wd ,161500
1046,1929,20,rl,70.0,12198,pave,na,2,lvl,1,inside,1,names,norm,norm,1fam,1story,5,6,1955,1975,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,cblock,3,3,3,3,780.0,1,0.0,424.0,1204.0,gasa,3,y,5,1411,0,0,1411,0.0,0.0,1,0,3,1,3,7,7,1,3,attchd,2,1.0,310.0,3,3,3,278,82,0,0,0,0,0,0,na,0,6,2007,cod,130000
1047,1820,20,rl,80.0,8480,pave,na,1,lvl,1,corner,1,sawyer,norm,norm,1fam,1story,5,6,1963,1963,hip,compshg,hdboard,hdboard,none,0.0,3,3,cblock,3,3,1,6,630.0,1,0.0,340.0,970.0,gasa,3,y,5,970,0,0,970,1.0,0.0,1,0,2,1,3,5,7,0,0,detchd,1,2.0,624.0,3,3,3,0,24,0,0,192,0,0,0,na,0,7,2007,wd ,132500
1048,1398,80,rl,0.0,10200,pave,na,1,lvl,1,inside,1,sawyer,norm,norm,1fam,slvl,5,8,1970,1970,hip,compshg,hdboard,hdboard,none,0.0,3,4,pconc,4,3,3,5,704.0,1,0.0,160.0,864.0,gasa,5,y,5,904,0,0,904,0.0,0.0,1,0,3,1,4,5,7,0,0,2types,1,3.0,912.0,3,3,3,143,0,0,0,0,0,0,3,na,0,6,2008,wd ,144000
1049,2177,90,rl,0.0,9555,pave,na,2,lvl,1,culdsac,1,edwards,norm,norm,duplex,2story,5,6,1979,1979,gable,compshg,plywood,plywood,none,0.0,3,3,slab,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,3,y,5,1100,1133,0,2233,0.0,0.0,2,1,5,2,3,11,7,0,0,attchd,3,2.0,579.0,3,4,3,0,0,0,0,0,0,0,0,na,0,2,2007,wd ,141000
1050,2144,20,rl,60.0,7200,pave,na,1,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,4,8,1972,2006,gable,compshg,plywood,plywood,none,0.0,3,4,cblock,3,3,1,3,385.0,1,0.0,0.0,385.0,gasa,4,y,5,875,0,0,875,0.0,0.0,1,0,3,1,4,5,7,0,0,detchd,1,2.0,728.0,3,3,3,352,0,0,0,0,0,0,0,na,0,10,2007,wd ,117000
1051,2697,190,rm,60.0,6780,pave,na,1,lvl,1,inside,1,idotrr,norm,norm,2fmcon,1.5fin,6,8,1935,1982,gable,compshg,wd sdng,wd sdng,none,0.0,3,2,cblock,3,3,3,6,490.0,1,0.0,30.0,520.0,gasa,4,n,5,520,0,234,754,1.0,0.0,1,0,2,1,3,5,7,0,0,na,0,0.0,0.0,0,0,1,53,0,0,0,0,0,0,0,na,0,6,2006,wd ,84500
1052,1403,20,rl,0.0,53227,pave,na,2,low,1,culdsac,3,clearcr,norm,norm,1fam,1story,4,6,1954,1994,flat,tar&grv,plywood,plywood,none,0.0,3,3,cblock,4,3,4,4,1116.0,1,0.0,248.0,1364.0,gasa,5,y,5,1663,0,0,1663,1.0,0.0,1,0,2,1,4,6,6,2,4,attchd,3,2.0,529.0,3,3,3,224,137,0,0,0,0,0,0,na,0,3,2008,wd ,256000
1053,596,20,rl,70.0,9100,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,6,1965,1965,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,cblock,3,3,1,4,338.0,3,466.0,121.0,925.0,gasa,5,y,5,925,0,0,925,0.0,1.0,1,0,2,1,3,5,7,0,0,detchd,1,1.0,429.0,3,3,3,0,0,0,0,0,0,0,2,na,0,7,2009,wd ,117500
1054,922,50,rl,130.0,9600,pave,na,2,hls,1,inside,1,crawfor,norm,norm,1fam,1.5fin,5,7,1940,1950,gable,compshg,metalsd,metalsd,none,0.0,4,4,brktil,3,2,1,3,428.0,1,0.0,300.0,728.0,gasa,5,y,5,976,332,0,1308,1.0,0.0,1,1,2,1,3,7,5,2,3,detchd,1,1.0,256.0,3,3,3,0,70,0,0,0,0,0,0,na,0,6,2009,wd ,160000
1055,2065,20,rl,81.0,14175,pave,na,1,bnk,1,inside,3,sawyer,posa,norm,1fam,1story,5,5,1956,1998,hip,compshg,brkface,brkface,none,0.0,3,3,cblock,3,3,1,3,386.0,5,522.0,332.0,1240.0,gasa,4,y,5,1375,0,0,1375,1.0,0.0,1,0,3,1,3,6,7,1,4,attchd,1,1.0,323.0,3,3,3,0,0,0,0,0,0,0,0,na,0,12,2007,wd ,187000
1056,1710,60,rl,110.0,14277,pave,na,1,lvl,1,inside,1,nridght,norm,norm,1fam,2story,8,5,2003,2003,gable,compshg,vinylsd,vinylsd,brkface,280.0,4,3,pconc,5,3,2,6,938.0,1,0.0,379.0,1317.0,gasa,5,y,5,1217,1168,0,2385,1.0,0.0,2,1,3,1,4,7,7,1,4,attchd,3,3.0,818.0,3,3,3,192,228,0,0,0,0,0,0,na,0,1,2007,wd ,350000
1057,1034,90,rl,60.0,9000,pave,na,1,lvl,1,fr2,1,names,norm,norm,duplex,2story,5,5,1974,1974,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,cblock,4,3,2,1,0.0,1,0.0,896.0,896.0,gasa,3,y,5,896,896,0,1792,0.0,0.0,2,2,4,2,3,8,7,0,0,detchd,1,2.0,480.0,3,3,3,0,45,0,0,0,0,0,0,na,0,6,2008,wd ,133000
1058,1057,20,rl,105.0,13693,pave,na,1,lvl,1,inside,1,nridght,norm,norm,1fam,1story,8,5,2007,2007,hip,compshg,vinylsd,vinylsd,stone,554.0,4,3,pconc,5,3,4,6,1728.0,4,495.0,195.0,2418.0,gasa,5,y,5,2464,0,0,2464,1.0,0.0,2,1,4,1,5,9,7,1,5,attchd,3,3.0,650.0,3,3,3,358,78,0,0,0,0,0,0,na,0,8,2008,wd ,417500
1059,470,120,rl,51.0,3635,pave,na,1,lvl,1,inside,1,blmngtn,norm,norm,twnhse,1story,7,5,2007,2007,hip,compshg,vinylsd,vinylsd,brkface,130.0,4,3,pconc,4,3,1,5,988.0,1,0.0,398.0,1386.0,gasa,5,y,5,1569,0,0,1569,0.0,1.0,2,0,1,1,4,7,7,1,3,attchd,2,3.0,660.0,3,3,3,143,20,0,0,0,0,0,0,na,0,5,2009,wd ,175900
1060,819,20,rl,84.0,10933,pave,na,1,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,9,5,2009,2009,hip,compshg,vinylsd,vinylsd,stone,242.0,5,3,pconc,5,3,4,6,1021.0,1,0.0,534.0,1555.0,gasa,5,y,5,1680,0,0,1680,1.0,0.0,1,1,1,1,5,8,7,1,4,attchd,3,3.0,1138.0,3,3,3,185,24,0,0,0,0,0,0,na,0,7,2009,new,323262
1061,2160,20,rl,65.0,8450,pave,na,1,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,2,6,699.0,1,0.0,638.0,1337.0,gasa,5,y,5,1337,0,0,1337,1.0,0.0,2,0,3,1,4,6,7,0,0,attchd,2,2.0,531.0,3,3,3,0,39,0,0,0,0,0,0,na,0,10,2007,wd ,185000
1062,2552,30,rl,60.0,8550,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,6,8,1934,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,1,4,574.0,1,0.0,242.0,816.0,gasa,5,y,5,816,0,0,816,1.0,0.0,1,0,2,1,3,4,7,1,2,attchd,1,1.0,240.0,3,3,3,228,0,40,0,0,0,0,3,na,0,7,2006,wd ,129800
1063,41,20,rl,95.0,12182,pave,na,1,lvl,1,corner,1,nridght,norm,norm,1fam,1story,7,5,2005,2005,gable,compshg,vinylsd,vinylsd,brkface,226.0,4,3,pconc,4,3,2,4,1201.0,1,0.0,340.0,1541.0,gasa,5,y,5,1541,0,0,1541,0.0,0.0,2,0,3,1,4,7,7,1,4,attchd,2,2.0,532.0,3,3,3,0,70,0,0,0,0,0,0,na,0,5,2010,new,220000
1064,742,50,rm,51.0,6120,pave,na,1,lvl,1,inside,1,brkside,norm,norm,1fam,1.5fin,4,7,1935,1995,gable,compshg,asbshng,asbshng,none,0.0,3,3,brktil,3,3,1,1,0.0,1,0.0,884.0,884.0,gasa,5,y,5,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,7,0,0,detchd,1,1.0,240.0,3,3,3,0,0,54,0,120,0,0,0,na,0,7,2009,wd ,133000
1065,686,50,rl,60.0,10800,pave,na,1,lvl,1,inside,1,names,artery,norm,1fam,1.5fin,4,7,1949,1996,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,1,1,0.0,1,0.0,832.0,832.0,gasa,3,y,3,832,629,0,1461,0.0,0.0,2,0,4,1,3,6,7,0,0,detchd,1,1.0,384.0,3,3,3,0,204,0,0,0,0,0,0,na,0,8,2009,wd ,133500
1066,314,90,rl,0.0,12760,pave,na,2,lvl,1,inside,1,mitchel,norm,norm,duplex,1story,6,5,1976,1976,gable,compshg,plywood,plywood,none,0.0,3,3,cblock,3,3,1,1,0.0,1,0.0,1958.0,1958.0,gasa,3,y,5,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,7,0,0,2types,1,2.0,776.0,3,3,3,0,0,0,0,0,0,0,0,na,0,3,2010,conld,170000
1067,1630,60,rl,0.0,7655,pave,na,2,lvl,1,culdsac,1,gilbert,norm,norm,1fam,2story,6,5,1993,1994,gable,compshg,hdboard,hdboard,none,0.0,3,3,pconc,4,3,1,1,0.0,1,0.0,903.0,903.0,gasa,4,y,5,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,7,1,3,attchd,2,2.0,392.0,3,3,3,290,84,0,0,0,0,0,0,na,0,7,2007,wd ,168000
1068,191,70,rm,60.0,10560,pave,na,1,lvl,1,inside,1,oldtown,norm,norm,1fam,2story,6,7,1922,1994,gable,compshg,wd sdng,wd sdng,none,0.0,3,3,cblock,2,3,1,3,283.0,1,0.0,455.0,738.0,gasa,5,y,5,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,6,0,0,detchd,1,2.0,624.0,3,3,3,0,0,0,0,0,0,0,0,na,0,6,2010,wd ,140750
1069,1626,60,rl,60.0,7500,pave,na,1,lvl,1,inside,1,gilbert,norm,norm,1fam,2story,6,5,1999,2003,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,pconc,4,3,1,1,0.0,1,0.0,938.0,938.0,gasa,5,y,5,957,1342,0,2299,0.0,0.0,3,1,5,1,3,7,7,1,3,attchd,3,2.0,482.0,3,3,3,188,30,0,0,0,0,0,0,na,0,8,2007,wd ,204000
1070,59,60,rl,0.0,9505,pave,na,2,lvl,1,culdsac,1,gilbert,norm,norm,1fam,2story,7,5,2001,2001,gable,compshg,vinylsd,vinylsd,brkface,180.0,4,3,pconc,4,3,1,1,0.0,1,0.0,884.0,884.0,gasa,5,y,5,884,1151,0,2035,0.0,0.0,2,1,3,1,4,8,7,1,4,builtin,3,2.0,434.0,3,3,3,144,48,0,0,0,0,0,0,na,0,5,2010,wd ,222500
1071,2632,85,rl,69.0,10205,pave,na,2,lvl,1,inside,1,names,norm,norm,1fam,sfoyer,5,5,1962,1962,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,3,4,784.0,1,0.0,141.0,925.0,gasa,3,y,5,999,0,0,999,1.0,0.0,1,0,3,1,3,6,7,0,0,attchd,1,1.0,300.0,3,3,3,150,72,0,0,0,0,0,0,na,0,5,2006,wd ,134500
1072,1835,120,fv,45.0,4379,pave,na,2,lvl,1,fr2,1,somerst,norm,norm,twnhse,1story,8,5,2004,2004,gable,compshg,metalsd,metalsd,none,0.0,4,3,pconc,4,3,3,6,851.0,1,0.0,527.0,1378.0,gasa,5,y,5,1378,0,0,1378,1.0,0.0,2,0,2,1,4,6,7,1,4,attchd,3,2.0,540.0,3,3,3,160,56,0,0,0,0,0,0,na,0,7,2007,wd ,214000
1073,2675,190,rm,65.0,7800,pave,na,1,lvl,1,inside,1,oldtown,artery,norm,2fmcon,1.5fin,5,7,1939,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,4,3,2,3,507.0,1,0.0,286.0,793.0,gasa,3,y,5,793,325,0,1118,1.0,0.0,1,0,3,1,3,5,7,1,4,detchd,1,2.0,410.0,3,3,3,0,0,0,0,271,0,0,3,na,0,5,2006,wd ,119900
1074,1503,90,rl,92.0,12108,pave,na,1,lvl,1,inside,1,edwards,norm,norm,duplex,1story,4,4,1955,1955,gable,compshg,vinylsd,vinylsd,brkface,270.0,3,3,cblock,3,3,1,5,133.0,1,0.0,1307.0,1440.0,gasa,3,n,3,1440,0,0,1440,0.0,0.0,2,0,4,2,2,8,7,0,0,na,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,na,0,9,2008,wd ,118000
1075,1963,20,rl,70.0,7000,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,7,1960,2002,gable,compshg,wd sdng,wd sdng,brkface,45.0,3,3,cblock,3,3,1,3,588.0,1,0.0,422.0,1010.0,gasa,5,y,5,1134,0,0,1134,0.0,0.0,1,0,2,1,3,6,7,0,0,attchd,2,1.0,254.0,3,3,3,0,16,0,0,0,0,0,1,na,0,4,2007,wd ,135000
1076,1352,50,rl,64.0,13053,pave,pave,1,bnk,1,inside,1,brkside,norm,norm,1fam,1.5fin,6,7,1923,2000,gambrel,compshg,wd sdng,wd sdng,none,0.0,3,3,brktil,3,3,1,1,0.0,1,0.0,833.0,833.0,gasa,4,y,5,1053,795,0,1848,0.0,0.0,1,1,4,1,4,8,7,1,4,detchd,1,2.0,370.0,3,3,1,0,0,0,0,220,0,0,0,na,0,6,2008,wd ,207000
1077,1519,50,rl,60.0,8400,pave,na,1,bnk,1,inside,1,swisu,norm,norm,1fam,1.5fin,6,5,1925,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,pconc,3,3,1,3,423.0,1,0.0,758.0,1181.0,gasa,2,y,5,1390,304,0,1694,0.0,0.0,2,0,4,1,3,7,7,1,4,detchd,1,2.0,576.0,3,3,3,342,0,128,0,0,0,0,0,na,0,6,2008,wd ,136500
1078,1305,20,rm,50.0,6000,pave,na,1,lvl,1,corner,1,oldtown,norm,norm,1fam,1story,4,7,1954,2000,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,1,1,0.0,1,0.0,901.0,901.0,gasa,5,y,5,901,0,0,901,0.0,0.0,1,0,2,1,3,4,7,0,0,detchd,1,1.0,281.0,2,3,3,0,0,0,0,0,0,0,0,na,0,8,2008,wd ,107900
1079,2014,50,rm,0.0,6240,pave,na,1,lvl,1,inside,1,brkside,norm,norm,1fam,1.5fin,6,5,1938,1950,gable,compshg,vinylsd,vinylsd,none,0.0,3,3,brktil,3,3,1,2,52.0,1,0.0,809.0,861.0,gasa,4,y,5,861,548,0,1409,1.0,0.0,1,1,3,1,3,6,7,1,4,detchd,1,2.0,528.0,3,3,3,225,0,84,0,0,0,0,0,na,0,3,2007,wd ,126000
1080,1,20,rl,141.0,31770,pave,na,2,lvl,1,corner,1,names,norm,norm,1fam,1story,6,5,1960,1960,hip,compshg,brkface,plywood,stone,112.0,3,3,cblock,3,4,4,4,639.0,1,0.0,441.0,1080.0,gasa,2,y,5,1656,0,0,1656,1.0,0.0,1,0,3,1,3,7,7,2,4,attchd,3,2.0,528.0,3,3,2,210,62,0,0,0,0,0,0,na,0,5,2010,wd ,215000
1081,1052,60,rl,96.0,12474,pave,na,1,lvl,1,inside,1,nridght,norm,norm,1fam,2story,10,5,2007,2008,gable,compshg,vinylsd,vinylsd,stone,272.0,5,3,pconc,5,3,3,6,1280.0,1,0.0,402.0,1682.0,gasa,5,y,5,1742,590,0,2332,1.0,0.0,2,1,3,1,5,9,7,1,5,builtin,3,3.0,846.0,3,3,3,196,134,0,0,0,0,0,0,na,0,8,2008,new,426000
1082,622,20,rl,80.0,9600,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,5,7,1950,2007,gable,compshg,metalsd,metalsd,none,0.0,4,3,cblock,3,3,1,5,607.0,1,0.0,506.0,1113.0,gasa,4,y,5,1113,0,0,1113,0.0,0.0,1,0,3,1,4,5,7,1,4,attchd,1,1.0,264.0,3,3,3,0,80,120,0,0,0,0,0,na,0,7,2009,wd ,147000
1083,913,30,rl,64.0,8574,pave,na,1,lvl,1,inside,1,crawfor,norm,norm,1fam,1story,6,8,1916,2000,gable,compshg,stucco,stucco,none,0.0,4,3,brktil,3,3,1,1,0.0,1,0.0,816.0,816.0,gasa,5,y,5,1232,0,0,1232,0.0,0.0,1,0,3,1,4,6,7,1,4,detchd,1,2.0,440.0,3,3,3,0,0,180,0,0,0,0,0,na,0,10,2009,wd ,147500
1084,1058,20,rl,104.0,14418,pave,na,2,lvl,1,inside,1,nridght,norm,norm,1fam,1story,9,5,2007,2007,hip,compshg,vinylsd,vinylsd,brkface,480.0,5,3,pconc,5,3,4,6,1375.0,1,0.0,575.0,1950.0,gasa,5,y,5,1950,0,0,1950,1.0,0.0,2,0,2,1,5,7,7,1,4,attchd,3,3.0,706.0,3,3,3,156,207,0,0,0,0,0,0,na,0,5,2008,wd ,383000
1085,2348,20,rl,80.0,10400,pave,na,1,lvl,1,inside,1,nwames,norm,norm,1fam,1story,7,5,1988,1988,gable,compshg,wd sdng,wd sdng,brkface,102.0,3,3,cblock,4,3,3,6,929.0,1,0.0,916.0,1845.0,gasa,4,y,5,1872,0,0,1872,0.0,1.0,2,0,3,1,3,6,7,1,3,attchd,3,2.0,604.0,3,3,3,197,39,0,0,0,0,0,0,na,0,6,2006,wd ,241500
1086,1527,50,rl,63.0,15564,pave,na,1,lvl,1,inside,1,crawfor,norm,norm,1fam,1.5fin,6,6,1914,1995,gable,compshg,wd sdng,wd shng,none,0.0,3,3,brktil,4,3,1,1,0.0,1,0.0,676.0,676.0,gasa,5,y,5,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,7,0,0,detchd,1,2.0,400.0,3,3,3,424,0,0,0,0,0,0,0,shed,400,1,2008,wd ,147500
1087,1011,60,rl,101.0,13543,pave,na,2,hls,1,corner,1,stonebr,norm,norm,1fam,2story,8,5,2005,2005,gable,compshg,vinylsd,vinylsd,stone,130.0,4,3,pconc,5,3,4,6,16.0,1,0.0,1152.0,1168.0,gasa,5,y,5,1168,1332,0,2500,0.0,0.0,3,1,5,1,5,9,7,1,4,builtin,3,3.0,683.0,3,3,3,192,32,0,0,0,0,0,0,na,0,7,2008,wd ,355000
1088,1332,45,rm,50.0,6130,pave,na,1,lvl,1,inside,1,brkside,norm,norm,1fam,1.5unf,5,6,1924,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,brktil,3,3,1,5,784.0,1,0.0,0.0,784.0,gasa,4,y,5,784,0,0,784,1.0,0.0,1,0,2,1,4,5,7,0,0,na,0,0.0,0.0,0,0,3,0,0,116,0,0,0,0,0,na,0,5,2008,wd ,109500
1089,709,30,rm,50.0,5925,pave,na,1,lvl,1,corner,1,oldtown,norm,norm,1fam,1story,2,4,1940,1950,gable,compshg,metalsd,metalsd,none,0.0,3,4,brktil,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,2,n,4,612,0,0,612,0.0,0.0,1,0,1,1,3,4,7,0,0,detchd,1,1.0,308.0,3,2,1,0,0,25,0,0,0,0,0,na,0,10,2009,wd ,45000
1090,209,70,rl,0.0,24090,pave,na,1,lvl,1,inside,1,clearcr,norm,norm,1fam,2story,7,7,1940,1950,gable,compshg,metalsd,metalsd,none,0.0,3,4,cblock,3,3,2,1,0.0,1,0.0,1032.0,1032.0,gasa,5,y,5,1207,1196,0,2403,0.0,0.0,2,0,4,1,3,10,7,2,3,attchd,1,1.0,349.0,3,3,3,56,0,318,0,0,0,0,0,na,0,6,2010,cod,244400
1091,619,20,rl,80.0,9600,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,6,5,1953,1953,hip,compshg,hdboard,hdboard,stone,238.0,3,3,cblock,3,3,1,6,1285.0,1,0.0,131.0,1416.0,gasa,3,y,5,1644,0,0,1644,1.0,0.0,1,0,3,1,3,7,7,2,4,attchd,3,2.0,418.0,3,3,3,110,0,0,0,0,0,0,0,na,0,10,2009,wd ,167000
1092,2150,60,rl,65.0,8158,pave,na,1,lvl,1,inside,1,collgcr,norm,norm,1fam,2story,7,5,2002,2002,gable,compshg,vinylsd,vinylsd,brkface,214.0,4,3,pconc,4,3,1,1,0.0,1,0.0,860.0,860.0,gasa,5,y,5,860,869,0,1729,0.0,0.0,2,1,3,1,4,7,7,0,0,attchd,3,2.0,542.0,3,3,3,386,63,0,0,0,0,0,0,na,0,8,2007,wd ,200000
1093,2704,30,rl,50.0,5220,pave,na,2,lvl,1,inside,1,swisu,norm,norm,1fam,1story,5,3,1936,1950,gable,compshg,wd sdng,wd shng,none,0.0,3,3,brktil,3,3,1,1,0.0,1,0.0,830.0,830.0,gasa,4,y,5,879,0,0,879,0.0,0.0,1,0,2,1,3,4,7,0,0,detchd,1,1.0,180.0,3,3,2,0,108,0,0,0,0,0,0,na,0,1,2006,wd ,80000
1094,2839,20,rl,60.0,8172,pave,na,1,lvl,1,inside,1,edwards,norm,norm,1fam,1story,5,7,1955,1990,hip,compshg,wdshing,plywood,none,0.0,3,3,cblock,3,3,1,3,167.0,1,0.0,697.0,864.0,gasa,3,y,5,864,0,0,864,1.0,0.0,1,0,2,1,3,5,7,0,0,detchd,1,2.0,572.0,3,3,1,0,0,0,0,0,0,0,0,na,0,4,2006,wd ,115000
1095,1242,20,rl,72.0,9000,pave,na,1,lvl,1,inside,1,names,norm,norm,1fam,1story,6,5,1956,1956,gable,compshg,wd sdng,wd sdng,brkface,74.0,3,3,cblock,4,3,1,2,616.0,1,0.0,580.0,1196.0,gasa,4,y,4,1196,0,0,1196,1.0,0.0,1,0,2,1,3,6,7,1,4,attchd,2,1.0,297.0,3,3,3,0,44,0,0,0,0,0,0,na,0,5,2008,wd ,139000
1096,2714,60,rl,74.0,7844,pave,na,1,lvl,1,inside,1,sawyer,norm,norm,1fam,2story,6,7,1978,1978,hip,compshg,hdboard,hdboard,brkface,203.0,3,3,cblock,3,3,1,5,209.0,1,0.0,463.0,672.0,gasa,3,y,5,672,728,0,1400,0.0,0.0,1,1,3,1,3,6,7,1,3,attchd,3,2.0,440.0,3,3,3,0,0,0,0,0,0,0,0,na,0,3,2006,wd ,149500
1097,799,70,rl,60.0,9084,pave,na,1,lvl,1,inside,1,edwards,artery,norm,1fam,2story,4,5,1940,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,2,1,0.0,1,0.0,755.0,755.0,gasa,3,y,5,755,755,0,1510,1.0,0.0,1,0,4,1,3,7,7,1,4,detchd,1,1.0,296.0,2,1,2,120,0,0,0,0,0,0,3,na,0,10,2009,wd ,108000
1098,1260,190,rl,60.0,10800,pave,grvl,1,lvl,1,inside,1,oldtown,norm,norm,2fmcon,2story,4,7,1900,2000,gable,compshg,metalsd,metalsd,none,0.0,3,3,brktil,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,3,n,4,694,600,0,1294,0.0,0.0,2,0,3,2,3,7,7,0,0,na,0,0.0,0.0,0,0,1,220,114,210,0,0,0,0,0,na,0,8,2008,wd ,106250
1099,2107,20,rl,74.0,8556,pave,na,1,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,none,0.0,4,3,pconc,4,3,3,1,0.0,1,0.0,1240.0,1240.0,gasa,5,y,5,1240,0,0,1240,0.0,0.0,2,0,2,1,4,5,7,0,0,attchd,2,3.0,826.0,3,3,3,140,93,0,0,0,0,0,0,na,0,5,2007,wd ,194000
1100,2486,20,rl,70.0,9100,pave,na,1,lvl,1,inside,1,sawyer,rrae,norm,1fam,1story,5,4,1962,1962,hip,compshg,wd sdng,wd sdng,brkface,51.0,3,3,cblock,3,3,1,2,36.0,1,0.0,952.0,988.0,gasa,5,y,5,988,0,0,988,1.0,0.0,1,0,3,1,3,6,7,0,0,detchd,1,2.0,624.0,3,3,3,0,0,0,0,0,0,0,0,na,0,7,2006,wd ,129500
1101,1911,90,rl,63.0,8668,pave,na,1,lvl,1,corner,1,names,norm,norm,duplex,1story,5,5,1968,1968,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,3,3,1,1,0.0,1,0.0,1560.0,1560.0,gasa,3,y,5,1560,0,0,1560,0.0,0.0,2,0,4,2,3,8,7,0,0,detchd,1,3.0,792.0,3,3,3,0,0,0,0,0,0,0,0,na,0,5,2007,wd ,126000
1102,896,20,rl,70.0,11767,pave,na,1,lvl,1,inside,1,edwards,norm,norm,1fam,1story,5,5,1950,1950,gable,compshg,metalsd,metalsd,none,0.0,3,3,cblock,2,3,2,3,1078.0,1,0.0,0.0,1078.0,gasa,3,y,4,1368,0,0,1368,1.0,0.0,1,0,3,1,3,6,6,0,0,attchd,2,1.0,195.0,3,3,3,0,41,211,0,0,0,0,0,shed,900,6,2009,wd ,120000
1103,272,20,rl,70.0,8400,pave,na,1,lvl,1,inside,1,collgcr,norm,norm,1fam,1story,7,5,2004,2005,gable,compshg,vinylsd,vinylsd,brkface,109.0,4,3,pconc,4,3,3,6,712.0,1,0.0,761.0,1473.0,gasa,5,y,5,1484,0,0,1484,1.0,0.0,2,0,3,1,4,7,7,0,0,attchd,2,2.0,606.0,3,3,3,0,35,0,144,0,0,0,0,na,0,5,2010,wd ,213000
